ID	Route	Call	Port	Round_trip	Time
63	2	6	NHAVA SHEVA	2	36
64	2	7	MUNDRA	2	38
65	2	8	JEBEL ALI	2	42
66	2	1	JEBEL ALI	3	21
67	2	2	KHALIFA PORT, ABU DHABI	3	22
68	2	3	CHITTAGONG	3	32
69	2	4	COLOMBO	3	39
70	2	5	MANGALORE	3	41
71	2	6	NHAVA SHEVA	3	43
72	2	7	MUNDRA	3	45
73	2	8	JEBEL ALI	3	49
74	2	1	JEBEL ALI	4	28
75	2	2	KHALIFA PORT, ABU DHABI	4	29
76	2	3	CHITTAGONG	4	39
77	2	4	COLOMBO	4	46
78	2	5	MANGALORE	4	48
79	2	6	NHAVA SHEVA	4	50
80	2	7	MUNDRA	4	52
81	2	8	JEBEL ALI	4	56
82	2	2	KHALIFA PORT, ABU DHABI	5	36
83	2	3	CHITTAGONG	5	46
84	2	4	COLOMBO	5	53
85	2	5	MANGALORE	5	55
86	2	6	NHAVA SHEVA	5	57
87	2	7	MUNDRA	5	59
88	2	8	JEBEL ALI	5	63
89	2	2	KHALIFA PORT, ABU DHABI	6	43
90	2	3	CHITTAGONG	6	53
91	2	4	COLOMBO	6	60
92	2	5	MANGALORE	6	62
93	2	6	NHAVA SHEVA	6	64
94	2	7	MUNDRA	6	66
95	2	8	JEBEL ALI	6	70
96	2	2	KHALIFA PORT, ABU DHABI	7	50
97	2	3	CHITTAGONG	7	60
98	2	4	COLOMBO	7	67
99	2	5	MANGALORE	7	69
